id,create_time,update_time,total_amount,administrative_region_id,insurance_agent_id,policyholder_id,renew_from_id,vehicle_id,amount_type
4057,2023-01-14 15:40:00,2023-01-14 15:40:00,5090.0,100,755,4057,,4057,数据过高
4058,2023-01-14 15:42:00,2023-01-14 15:42:00,5783.0,175,690,4058,,4058,数据过高
4059,2023-01-14 15:43:00,2023-01-14 15:43:00,3659.68,153,798,4059,,4059,数据过高
4060,2023-01-14 15:44:00,2023-01-14 15:44:00,9667.0,46,131,4060,,4060,数据过高
4061,2023-01-14 15:45:00,2023-01-14 15:45:00,4123.08,376,504,4061,,4061,数据过高
4062,2023-01-14 15:46:00,2023-01-14 15:46:00,4149.04,199,732,4062,,4062,数据过高
4063,2023-01-14 15:47:00,2023-01-14 15:47:00,4690.0,387,684,4063,,4063,数据过高
4064,2023-01-14 15:48:00,2023-01-14 15:48:00,7745.0,251,455,4064,,4064,数据过高
4065,2023-01-14 15:51:00,2023-01-14 15:51:00,4215.0,52,604,4065,,4065,数据过高
4066,2023-01-14 15:54:00,2023-01-14 15:54:00,3417.56,8,392,4066,,4066,数据过高
4067,2023-01-14 15:55:00,2023-01-14 15:55:00,5041.2,179,502,4067,,4067,数据过高
4068,2023-01-14 15:57:00,2023-01-14 15:57:00,3732.0,135,214,4068,,4068,数据过高
4069,2023-01-14 15:58:00,2023-01-14 15:58:00,3781.14,125,608,4069,,4069,数据过高
4070,2023-01-14 15:59:00,2023-01-14 15:59:00,8967.0,244,820,4070,,4070,数据过高
4071,2023-01-14 16:02:00,2023-01-14 16:02:00,3017.56,117,91,4071,,4071,数据正常
4072,2023-01-14 16:04:00,2023-01-14 16:04:00,4683.0,249,241,4072,,4072,数据过高
4073,2023-01-14 16:06:00,2023-01-14 16:06:00,3927.0,379,857,4073,,4073,数据过高
4074,2023-01-14 16:08:00,2023-01-14 16:08:00,4395.0,218,448,4074,,4074,数据过高
4075,2023-01-14 16:11:00,2023-01-14 16:11:00,4646.48,259,221,4075,,4075,数据过高
4076,2023-01-14 16:12:00,2023-01-14 16:12:00,4920.6,72,470,4076,,4076,数据过高
4077,2023-01-14 16:16:00,2023-01-14 16:16:00,4663.0,368,907,4077,,4077,数据过高
4078,2023-01-14 16:24:00,2023-01-14 16:24:00,5060.14,308,165,4078,,4078,数据过高
4079,2023-01-14 16:26:00,2023-01-14 16:26:00,3573.36,106,541,4079,,4079,数据过高
4080,2023-01-14 16:27:00,2023-01-14 16:27:00,3360.47,280,2,4080,,4080,数据过高
4081,2023-01-14 16:29:00,2023-01-14 16:29:00,4596.0,6,96,4081,,4081,数据过高
4082,2023-01-14 16:31:00,2023-01-14 16:31:00,8643.0,102,98,4082,,4082,数据过高
4083,2023-01-14 16:32:00,2023-01-14 16:32:00,2840.88,47,761,4083,,4083,数据正常
4084,2023-01-14 16:33:00,2023-01-14 16:33:00,3549.0,227,666,4084,,4084,数据过高
4085,2023-01-14 16:35:00,2023-01-14 16:35:00,7331.4,16,439,4085,,4085,数据过高
4086,2023-01-14 16:36:00,2023-01-14 16:36:00,7687.0,150,331,4086,,4086,数据过高
4087,2023-01-14 16:37:00,2023-01-14 16:37:00,3530.14,324,649,4087,,4087,数据过高
4088,2023-01-14 16:38:00,2023-01-14 16:38:00,4257.6,262,711,4088,,4088,数据过高
4089,2023-01-14 16:40:00,2023-01-14 16:40:00,4960.8,75,270,4089,,4089,数据过高
4090,2023-01-14 16:42:00,2023-01-14 16:42:00,4663.0,91,407,4090,,4090,数据过高
4091,2023-01-14 16:44:00,2023-01-14 16:44:00,6327.0,175,211,4091,,4091,数据过高
4092,2023-01-14 16:45:00,2023-01-14 16:45:00,4046.03,121,847,4092,,4092,数据过高
4093,2023-01-14 16:48:00,2023-01-14 16:48:00,5060.14,191,709,4093,,4093,数据过高
4094,2023-01-14 16:49:00,2023-01-14 16:49:00,8353.0,239,627,4094,,4094,数据过高
4095,2023-01-14 16:50:00,2023-01-14 16:50:00,5398.0,118,749,4095,,4095,数据过高
4096,2023-01-14 16:53:00,2023-01-14 16:53:00,3796.2,185,948,4096,,4096,数据过高
4097,2023-01-14 16:54:00,2023-01-14 16:54:00,6849.0,219,225,4097,,4097,数据过高
4098,2023-01-14 16:57:00,2023-01-14 16:57:00,9507.0,41,76,4098,,4098,数据过高
4099,2023-01-14 17:01:00,2023-01-14 17:01:00,4943.0,134,590,4099,,4099,数据过高
4100,2023-01-14 17:03:00,2023-01-14 17:03:00,5436.0,18,405,4100,,4100,数据过高
4101,2023-01-14 17:04:00,2023-01-14 17:04:00,3393.0,27,700,4101,,4101,数据过高
4102,2023-01-14 17:08:00,2023-01-14 17:08:00,3511.2,77,881,4102,,4102,数据过高
4103,2023-01-14 17:09:00,2023-01-14 17:09:00,4985.09,125,450,4103,,4103,数据过高
4104,2023-01-14 17:11:00,2023-01-14 17:11:00,4985.09,218,466,4104,,4104,数据过高
4105,2023-01-14 17:12:00,2023-01-14 17:12:00,4482.5,181,191,4105,,4105,数据过高
4106,2023-01-14 17:20:00,2023-01-14 17:20:00,5090.0,219,977,4106,,4106,数据过高
4107,2023-01-14 17:21:00,2023-01-14 17:21:00,5017.04,243,878,4107,,4107,数据过高
4108,2023-01-14 17:23:00,2023-01-14 17:23:00,5189.68,322,642,4108,,4108,数据过高
4109,2023-01-14 17:24:00,2023-01-14 17:24:00,10333.0,134,458,4109,,4109,数据过高
4110,2023-01-14 17:25:00,2023-01-14 17:25:00,4096.8,176,642,4110,,4110,数据过高
4111,2023-01-14 17:26:00,2023-01-14 17:26:00,4947.56,55,820,4111,,4111,数据过高
4112,2023-01-14 17:30:00,2023-01-14 17:30:00,5130.8,380,830,4112,,4112,数据过高
4113,2023-01-14 17:31:00,2023-01-14 17:31:00,4236.6,146,714,4113,,4113,数据过高
4114,2023-01-14 17:32:00,2023-01-14 17:32:00,6044.52,95,763,4114,,4114,数据过高
4115,2023-01-14 17:33:00,2023-01-14 17:33:00,4487.6,345,900,4115,,4115,数据过高
4116,2023-01-14 17:34:00,2023-01-14 17:34:00,3788.0,41,613,4116,,4116,数据过高
4117,2023-01-14 17:37:00,2023-01-14 17:37:00,4395.0,235,276,4117,,4117,数据过高
4118,2023-01-14 17:38:00,2023-01-14 17:38:00,6710.52,166,100,4118,,4118,数据过高
4119,2023-01-14 17:39:00,2023-01-14 17:39:00,4843.6,287,7,4119,,4119,数据过高
4120,2023-01-14 17:40:00,2023-01-14 17:40:00,4024.0,156,201,4120,,4120,数据过高
4121,2023-01-14 17:43:00,2023-01-14 17:43:00,3729.0,153,247,4121,,4121,数据过高
4122,2023-01-14 17:45:00,2023-01-14 17:45:00,3906.0,163,59,4122,,4122,数据过高
4123,2023-01-14 17:47:00,2023-01-14 17:47:00,4513.0,94,84,4123,,4123,数据过高
4124,2023-01-14 17:48:00,2023-01-14 17:48:00,4325.68,132,13,4124,,4124,数据过高
4125,2023-01-14 17:49:00,2023-01-14 17:49:00,3713.0,245,678,4125,,4125,数据过高
4126,2023-01-14 17:50:00,2023-01-14 17:50:00,4325.68,324,860,4126,,4126,数据过高
4127,2023-01-14 17:51:00,2023-01-14 17:51:00,7553.0,292,631,4127,,4127,数据过高
4128,2023-01-14 17:57:00,2023-01-14 17:57:00,5619.8,179,463,4128,,4128,数据过高
4129,2023-01-14 17:58:00,2023-01-14 17:58:00,7949.8,333,655,4129,,4129,数据过高
4130,2023-01-14 18:00:00,2023-01-14 18:00:00,4947.56,312,366,4130,,4130,数据过高
4131,2023-01-14 18:01:00,2023-01-14 18:01:00,2840.88,326,990,4131,,4131,数据正常
4132,2023-01-14 18:03:00,2023-01-14 18:03:00,5510.48,38,511,4132,,4132,数据过高
4133,2023-01-14 18:04:00,2023-01-14 18:04:00,4732.0,271,682,4133,,4133,数据过高
4134,2023-01-14 18:05:00,2023-01-14 18:05:00,4646.48,94,324,4134,,4134,数据过高
4135,2023-01-14 18:06:00,2023-01-14 18:06:00,3992.06,213,95,4135,,4135,数据过高
4136,2023-01-14 18:09:00,2023-01-14 18:09:00,5060.14,104,847,4136,,4136,数据过高
4137,2023-01-14 18:10:00,2023-01-14 18:10:00,3047.0,205,168,4137,,4137,数据正常
4138,2023-01-14 18:13:00,2023-01-14 18:13:00,6897.0,330,249,4138,,4138,数据过高
4139,2023-01-14 18:14:00,2023-01-14 18:14:00,5189.68,296,760,4139,,4139,数据过高
4140,2023-01-14 18:15:00,2023-01-14 18:15:00,3591.6,311,952,4140,,4140,数据过高
4141,2023-01-14 18:17:00,2023-01-14 18:17:00,4188.0,193,413,4141,,4141,数据过高
4142,2023-01-14 18:18:00,2023-01-14 18:18:00,4337.0,357,223,4142,,4142,数据过高
4143,2023-01-14 18:19:00,2023-01-14 18:19:00,3620.8,36,968,4143,,4143,数据过高
4144,2023-01-14 18:20:00,2023-01-14 18:20:00,5707.6,315,35,4144,,4144,数据过高
4145,2023-01-14 18:21:00,2023-01-14 18:21:00,6710.52,71,102,4145,,4145,数据过高
4146,2023-01-14 18:22:00,2023-01-14 18:22:00,5351.6,226,686,4146,,4146,数据过高
4147,2023-01-14 18:23:00,2023-01-14 18:23:00,4046.03,178,476,4147,,4147,数据过高
4148,2023-01-14 18:25:00,2023-01-14 18:25:00,5177.0,178,647,4148,,4148,数据过高
4149,2023-01-14 18:26:00,2023-01-14 18:26:00,4196.2,282,518,4149,,4149,数据过高
4150,2023-01-14 18:27:00,2023-01-14 18:27:00,4046.03,26,134,4150,,4150,数据过高
4151,2023-01-14 18:28:00,2023-01-14 18:28:00,4487.6,93,782,4151,,4151,数据过高
4152,2023-01-14 18:29:00,2023-01-14 18:29:00,5351.6,25,926,4152,,4152,数据过高
4153,2023-01-14 18:30:00,2023-01-14 18:30:00,5318.0,315,11,4153,,4153,数据过高
4154,2023-01-14 18:32:00,2023-01-14 18:32:00,8353.0,306,458,4154,,4154,数据过高
4155,2023-01-14 18:33:00,2023-01-14 18:33:00,8353.0,59,390,4155,,4155,数据过高
4156,2023-01-14 18:34:00,2023-01-14 18:34:00,4667.0,170,181,4156,,4156,数据过高
4157,2023-01-14 18:35:00,2023-01-14 18:35:00,4137.0,254,667,4157,,4157,数据过高
4158,2023-01-14 18:36:00,2023-01-14 18:36:00,5667.0,88,708,4158,,4158,数据过高
4159,2023-01-14 18:37:00,2023-01-14 18:37:00,3693.0,252,772,4159,,4159,数据过高
4160,2023-01-14 18:41:00,2023-01-14 18:41:00,11197.0,171,224,4160,,4160,数据过高
4161,2023-01-14 18:44:00,2023-01-14 18:44:00,9507.0,113,79,4161,,4161,数据过高
4162,2023-01-14 18:45:00,2023-01-14 18:45:00,4710.6,284,707,4162,,4162,数据过高
4163,2023-01-14 18:46:00,2023-01-14 18:46:00,6419.8,159,963,4163,,4163,数据过高
4164,2023-01-14 18:47:00,2023-01-14 18:47:00,4177.6,189,227,4164,,4164,数据过高
4165,2023-01-14 18:48:00,2023-01-14 18:48:00,4395.0,354,280,4165,,4165,数据过高
4166,2023-01-14 18:49:00,2023-01-14 18:49:00,5953.0,255,803,4166,,4166,数据过高
4167,2023-01-14 18:50:00,2023-01-14 18:50:00,3825.0,65,935,4167,,4167,数据过高
4168,2023-01-14 18:51:00,2023-01-14 18:51:00,4811.6,322,241,4168,,4168,数据过高
4169,2023-01-14 18:52:00,2023-01-14 18:52:00,7949.8,218,194,4169,,4169,数据过高
4170,2023-01-14 18:53:00,2023-01-14 18:53:00,5842.0,280,353,4170,,4170,数据过高
4171,2023-01-14 18:54:00,2023-01-14 18:54:00,4733.0,154,123,4171,,4171,数据过高
4172,2023-01-14 18:57:00,2023-01-14 18:57:00,3906.0,303,900,4172,,4172,数据过高
4173,2023-01-14 18:59:00,2023-01-14 18:59:00,2937.0,128,700,4173,,4173,数据正常
4174,2023-01-14 19:00:00,2023-01-14 19:00:00,4574.8,228,621,4174,,4174,数据过高
4175,2023-01-14 19:03:00,2023-01-14 19:03:00,4318.68,59,320,4175,,4175,数据过高
4176,2023-01-14 19:04:00,2023-01-14 19:04:00,2973.86,2,141,4176,,4176,数据正常
4177,2023-01-14 19:05:00,2023-01-14 19:05:00,3248.4,216,826,4177,,4177,数据正常
4178,2023-01-14 19:06:00,2023-01-14 19:06:00,8733.0,12,72,4178,,4178,数据过高
4179,2023-01-14 19:07:00,2023-01-14 19:07:00,5100.6,253,171,4179,,4179,数据过高
4180,2023-01-14 19:08:00,2023-01-14 19:08:00,4024.0,101,421,4180,,4180,数据过高
4181,2023-01-14 19:10:00,2023-01-14 19:10:00,4121.09,76,387,4181,,4181,数据过高
4182,2023-01-14 19:12:00,2023-01-14 19:12:00,5090.0,189,794,4182,,4182,数据过高
4183,2023-01-14 19:15:00,2023-01-14 19:15:00,5137.0,213,320,4183,,4183,数据过高
4184,2023-01-14 19:16:00,2023-01-14 19:16:00,4567.0,55,21,4184,,4184,数据过高
4185,2023-01-14 19:17:00,2023-01-14 19:17:00,10333.0,93,177,4185,,4185,数据过高
4186,2023-01-14 19:19:00,2023-01-14 19:19:00,6044.52,80,292,4186,,4186,数据过高
4187,2023-01-14 19:20:00,2023-01-14 19:20:00,5089.0,19,513,4187,,4187,数据过高
4188,2023-01-14 19:21:00,2023-01-14 19:21:00,4121.09,24,903,4188,,4188,数据过高
4189,2023-01-14 19:22:00,2023-01-14 19:22:00,5377.0,302,373,4189,,4189,数据过高
4190,2023-01-14 19:23:00,2023-01-14 19:23:00,4024.0,270,528,4190,,4190,数据过高
4191,2023-01-14 19:24:00,2023-01-14 19:24:00,5377.0,41,682,4191,,4191,数据过高
4192,2023-01-14 19:25:00,2023-01-14 19:25:00,4203.0,6,714,4192,,4192,数据过高
4193,2023-01-14 19:27:00,2023-01-14 19:27:00,4503.86,324,508,4193,,4193,数据过高
4194,2023-01-14 19:28:00,2023-01-14 19:28:00,3997.0,22,537,4194,,4194,数据过高
4195,2023-01-14 19:29:00,2023-01-14 19:29:00,5153.0,66,718,4195,,4195,数据过高
4196,2023-01-14 19:30:00,2023-01-14 19:30:00,3827.6,247,995,4196,,4196,数据过高
4197,2023-01-14 19:33:00,2023-01-14 19:33:00,3620.8,58,37,4197,,4197,数据过高
4198,2023-01-14 19:35:00,2023-01-14 19:35:00,6044.52,34,336,4198,,4198,数据过高
4199,2023-01-14 19:37:00,2023-01-14 19:37:00,5017.04,268,114,4199,,4199,数据过高
4200,2023-01-14 19:38:00,2023-01-14 19:38:00,4827.04,72,76,4200,,4200,数据过高
4201,2023-01-14 19:39:00,2023-01-14 19:39:00,4394.52,73,454,4201,,4201,数据过高
4202,2023-01-14 19:40:00,2023-01-14 19:40:00,9033.0,297,103,4202,,4202,数据过高
4203,2023-01-14 19:41:00,2023-01-14 19:41:00,4325.68,99,386,4203,,4203,数据过高
4204,2023-01-14 19:42:00,2023-01-14 19:42:00,3417.56,12,177,4204,,4204,数据过高
4205,2023-01-14 19:43:00,2023-01-14 19:43:00,5031.0,251,73,4205,,4205,数据过高
4206,2023-01-14 19:44:00,2023-01-14 19:44:00,6551.4,376,104,4206,,4206,数据过高
4207,2023-01-14 19:45:00,2023-01-14 19:45:00,4947.56,66,302,4207,,4207,数据过高
4208,2023-01-14 19:46:00,2023-01-14 19:46:00,9233.0,158,53,4208,,4208,数据过高
4209,2023-01-14 19:47:00,2023-01-14 19:47:00,10097.0,239,45,4209,,4209,数据过高
4210,2023-01-14 19:48:00,2023-01-14 19:48:00,4008.5,34,26,4210,,4210,数据过高
4211,2023-01-14 19:50:00,2023-01-14 19:50:00,5060.14,149,331,4211,,4211,数据过高
4212,2023-01-14 19:52:00,2023-01-14 19:52:00,5013.04,119,815,4212,,4212,数据过高
4213,2023-01-14 19:54:00,2023-01-14 19:54:00,3666.64,134,320,4213,,4213,数据过高
4214,2023-01-14 19:55:00,2023-01-14 19:55:00,3906.0,307,961,4214,,4214,数据过高
4215,2023-01-14 19:56:00,2023-01-14 19:56:00,3455.09,364,848,4215,,4215,数据过高
4216,2023-01-14 19:57:00,2023-01-14 19:57:00,4454.0,104,462,4216,,4216,数据过高
4217,2023-01-14 20:00:00,2023-01-14 20:00:00,3263.68,357,395,4217,,4217,数据正常
4218,2023-01-14 20:01:00,2023-01-14 20:01:00,4121.09,187,307,4218,,4218,数据过高
4219,2023-01-14 20:02:00,2023-01-14 20:02:00,3929.88,271,664,4219,,4219,数据过高
4220,2023-01-14 20:03:00,2023-01-14 20:03:00,3047.0,298,794,4220,,4220,数据正常
4221,2023-01-14 20:04:00,2023-01-14 20:04:00,4137.0,187,139,4221,,4221,数据过高
4222,2023-01-14 20:07:00,2023-01-14 20:07:00,3847.0,55,798,4222,,4222,数据过高
4223,2023-01-14 20:08:00,2023-01-14 20:08:00,4959.68,237,748,4223,,4223,数据过高
4224,2023-01-14 20:09:00,2023-01-14 20:09:00,4153.04,163,677,4224,,4224,数据过高
4225,2023-01-14 20:10:00,2023-01-14 20:10:00,3000.64,45,650,4225,,4225,数据正常
4226,2023-01-14 20:11:00,2023-01-14 20:11:00,3788.0,380,422,4226,,4226,数据过高
4227,2023-01-14 20:13:00,2023-01-14 20:13:00,6262.0,368,145,4227,,4227,数据过高
4228,2023-01-14 20:15:00,2023-01-14 20:15:00,4398.0,303,489,4228,,4228,数据过高
4229,2023-01-14 20:16:00,2023-01-14 20:16:00,4395.0,302,627,4229,,4229,数据过高
4230,2023-01-14 20:17:00,2023-01-14 20:17:00,7390.2,70,829,4230,,4230,数据过高
4231,2023-01-14 20:18:00,2023-01-14 20:18:00,6419.02,64,735,4231,,4231,数据过高
4232,2023-01-14 20:19:00,2023-01-14 20:19:00,5090.0,330,66,4232,,4232,数据过高
4233,2023-01-14 20:20:00,2023-01-14 20:20:00,8715.0,138,147,4233,,4233,数据过高
4234,2023-01-14 20:21:00,2023-01-14 20:21:00,6710.52,70,454,4234,,4234,数据过高
4235,2023-01-14 20:22:00,2023-01-14 20:22:00,3047.0,171,719,4235,,4235,数据正常
4236,2023-01-14 20:23:00,2023-01-14 20:23:00,8353.0,284,883,4236,,4236,数据过高
4237,2023-01-14 20:24:00,2023-01-14 20:24:00,3342.5,19,470,4237,,4237,数据过高
4238,2023-01-14 20:26:00,2023-01-14 20:26:00,5060.2,197,912,4238,,4238,数据过高
4239,2023-01-14 20:31:00,2023-01-14 20:31:00,4239.36,313,234,4239,,4239,数据过高
4240,2023-01-14 20:32:00,2023-01-14 20:32:00,3701.76,230,5,4240,,4240,数据过高
4241,2023-01-14 20:35:00,2023-01-14 20:35:00,4177.6,268,966,4241,,4241,数据过高
4242,2023-01-14 20:37:00,2023-01-14 20:37:00,3397.8,275,138,4242,,4242,数据过高
4243,2023-01-14 20:38:00,2023-01-14 20:38:00,4803.0,208,442,4243,,4243,数据过高
4244,2023-01-14 20:42:00,2023-01-14 20:42:00,4046.03,262,663,4244,,4244,数据过高
4245,2023-01-14 20:44:00,2023-01-14 20:44:00,3155.48,194,799,4245,,4245,数据正常
4246,2023-01-14 20:48:00,2023-01-14 20:48:00,5031.0,177,85,4246,,4246,数据过高
4247,2023-01-14 20:49:00,2023-01-14 20:49:00,3570.6,221,944,4247,,4247,数据过高
4248,2023-01-14 20:50:00,2023-01-14 20:50:00,7217.4,58,79,4248,,4248,数据过高
4249,2023-01-14 20:51:00,2023-01-14 20:51:00,3620.8,372,94,4249,,4249,数据过高
4250,2023-01-14 20:52:00,2023-01-14 20:52:00,9507.0,107,251,4250,,4250,数据过高
4251,2023-01-14 20:53:00,2023-01-14 20:53:00,6419.8,9,682,4251,,4251,数据过高
4252,2023-01-14 20:56:00,2023-01-14 20:56:00,4846.2,82,91,4252,,4252,数据过高
4253,2023-01-14 20:58:00,2023-01-14 20:58:00,4337.0,24,879,4253,,4253,数据过高
4254,2023-01-14 20:59:00,2023-01-14 20:59:00,3721.2,166,354,4254,,4254,数据过高
4255,2023-01-14 21:00:00,2023-01-14 21:00:00,5554.0,80,552,4255,,4255,数据过高
4256,2023-01-14 21:02:00,2023-01-14 21:02:00,3593.45,99,316,4256,,4256,数据过高
4257,2023-01-14 21:05:00,2023-01-14 21:05:00,5907.0,51,24,4257,,4257,数据过高
4258,2023-01-14 21:06:00,2023-01-14 21:06:00,8353.0,322,632,4258,,4258,数据过高
4259,2023-01-14 21:07:00,2023-01-14 21:07:00,5150.8,156,488,4259,,4259,数据过高
4260,2023-01-14 21:11:00,2023-01-14 21:11:00,4433.0,137,275,4260,,4260,数据过高
4261,2023-01-14 21:13:00,2023-01-14 21:13:00,4196.2,105,974,4261,,4261,数据过高
4262,2023-01-14 21:15:00,2023-01-14 21:15:00,3429.68,78,395,4262,,4262,数据过高
4263,2023-01-14 21:16:00,2023-01-14 21:16:00,7649.0,59,169,4263,,4263,数据过高
4264,2023-01-14 21:17:00,2023-01-14 21:17:00,7185.0,112,239,4264,,4264,数据过高
4265,2023-01-14 21:19:00,2023-01-14 21:19:00,2967.0,118,663,4265,,4265,数据正常
4266,2023-01-14 21:21:00,2023-01-14 21:21:00,3281.6,166,386,4266,,4266,数据正常
4267,2023-01-14 21:22:00,2023-01-14 21:22:00,5436.0,222,47,4267,,4267,数据过高
4268,2023-01-14 21:23:00,2023-01-14 21:23:00,5217.0,286,616,4268,,4268,数据过高
4269,2023-01-14 21:24:00,2023-01-14 21:24:00,3406.6,106,657,4269,,4269,数据过高
4270,2023-01-14 21:25:00,2023-01-14 21:25:00,7851.0,250,266,4270,,4270,数据过高
4271,2023-01-14 21:26:00,2023-01-14 21:26:00,4867.32,77,860,4271,,4271,数据过高
4272,2023-01-14 21:27:00,2023-01-14 21:27:00,3729.0,367,492,4272,,4272,数据过高
4273,2023-01-14 21:30:00,2023-01-14 21:30:00,4528.0,382,174,4273,,4273,数据过高
4274,2023-01-14 21:31:00,2023-01-14 21:31:00,9217.0,201,151,4274,,4274,数据过高
4275,2023-01-14 21:32:00,2023-01-14 21:32:00,3997.0,307,342,4275,,4275,数据过高
4276,2023-01-14 21:34:00,2023-01-14 21:34:00,5954.0,4,124,4276,,4276,数据过高
4277,2023-01-14 21:35:00,2023-01-14 21:35:00,10097.0,281,294,4277,,4277,数据过高
4278,2023-01-14 21:36:00,2023-01-14 21:36:00,4386.0,237,855,4278,,4278,数据过高
4279,2023-01-14 21:37:00,2023-01-14 21:37:00,4236.6,197,342,4279,,4279,数据过高
4280,2023-01-14 21:38:00,2023-01-14 21:38:00,3443.88,327,83,4280,,4280,数据过高
4281,2023-01-14 21:39:00,2023-01-14 21:39:00,5510.48,104,259,4281,,4281,数据过高
4282,2023-01-14 21:40:00,2023-01-14 21:40:00,3847.0,174,92,4282,,4282,数据过高
4283,2023-01-14 21:41:00,2023-01-14 21:41:00,4286.8,176,844,4283,,4283,数据过高
4284,2023-01-14 21:42:00,2023-01-14 21:42:00,4024.0,371,167,4284,,4284,数据过高
4285,2023-01-14 21:43:00,2023-01-14 21:43:00,3417.56,347,921,4285,,4285,数据过高
4286,2023-01-14 21:44:00,2023-01-14 21:44:00,9633.0,224,493,4286,,4286,数据过高
4287,2023-01-14 21:45:00,2023-01-14 21:45:00,8867.0,54,818,4287,,4287,数据过高
4288,2023-01-14 21:47:00,2023-01-14 21:47:00,3691.01,264,879,4288,,4288,数据过高
4289,2023-01-14 21:49:00,2023-01-14 21:49:00,4109.88,380,879,4289,,4289,数据过高
4290,2023-01-14 21:50:00,2023-01-14 21:50:00,5153.0,370,346,4290,,4290,数据过高
4291,2023-01-14 21:52:00,2023-01-14 21:52:00,4387.2,155,86,4291,,4291,数据过高
4292,2023-01-14 21:53:00,2023-01-14 21:53:00,4008.5,337,607,4292,,4292,数据过高
4293,2023-01-14 21:56:00,2023-01-14 21:56:00,6710.52,93,400,4293,,4293,数据过高
4294,2023-01-14 21:57:00,2023-01-14 21:57:00,5438.8,94,957,4294,,4294,数据过高
4295,2023-01-14 21:58:00,2023-01-14 21:58:00,3963.04,251,752,4295,,4295,数据过高
4296,2023-01-14 22:01:00,2023-01-14 22:01:00,7649.0,381,416,4296,,4296,数据过高
4297,2023-01-14 22:02:00,2023-01-14 22:02:00,3729.0,198,809,4297,,4297,数据过高
4298,2023-01-14 22:03:00,2023-01-14 22:03:00,4830.14,31,359,4298,,4298,数据过高
4299,2023-01-14 22:04:00,2023-01-14 22:04:00,4337.0,311,843,4299,,4299,数据过高
4300,2023-01-14 22:05:00,2023-01-14 22:05:00,4513.0,111,392,4300,,4300,数据过高
4301,2023-01-14 22:06:00,2023-01-14 22:06:00,5090.0,99,671,4301,,4301,数据过高
4302,2023-01-14 22:07:00,2023-01-14 22:07:00,3417.56,41,751,4302,,4302,数据过高
4303,2023-01-14 22:08:00,2023-01-14 22:08:00,4460.0,124,938,4303,,4303,数据过高
4304,2023-01-14 22:10:00,2023-01-14 22:10:00,4121.09,287,935,4304,,4304,数据过高
4305,2023-01-14 22:11:00,2023-01-14 22:11:00,5103.36,79,16,4305,,4305,数据过高
4306,2023-01-14 22:15:00,2023-01-14 22:15:00,5189.68,30,231,4306,,4306,数据过高
4307,2023-01-14 22:16:00,2023-01-14 22:16:00,4046.03,317,654,4307,,4307,数据过高
4308,2023-01-14 22:17:00,2023-01-14 22:17:00,8417.0,354,407,4308,,4308,数据过高
4309,2023-01-14 22:18:00,2023-01-14 22:18:00,8715.0,143,197,4309,,4309,数据过高
4310,2023-01-14 22:19:00,2023-01-14 22:19:00,5597.0,44,575,4310,,4310,数据过高
4311,2023-01-14 22:23:00,2023-01-14 22:23:00,6044.52,40,817,4311,,4311,数据过高
4312,2023-01-14 22:25:00,2023-01-14 22:25:00,5150.8,374,86,4312,,4312,数据过高
4313,2023-01-14 22:26:00,2023-01-14 22:26:00,3721.2,363,275,4313,,4313,数据过高
4314,2023-01-14 22:27:00,2023-01-14 22:27:00,4337.0,48,728,4314,,4314,数据过高
4315,2023-01-14 22:29:00,2023-01-14 22:29:00,6044.52,366,381,4315,,4315,数据过高
4316,2023-01-14 22:32:00,2023-01-14 22:32:00,4395.0,190,760,4316,,4316,数据过高
4317,2023-01-14 22:33:00,2023-01-14 22:33:00,9507.0,207,392,4317,,4317,数据过高
4318,2023-01-14 22:36:00,2023-01-14 22:36:00,5150.8,50,209,4318,,4318,数据过高
4319,2023-01-14 22:37:00,2023-01-14 22:37:00,3929.88,69,737,4319,,4319,数据过高
4320,2023-01-14 22:38:00,2023-01-14 22:38:00,7977.0,43,36,4320,,4320,数据过高
4321,2023-01-14 22:40:00,2023-01-14 22:40:00,4593.0,178,974,4321,,4321,数据过高
4322,2023-01-14 22:43:00,2023-01-14 22:43:00,6044.52,62,632,4322,,4322,数据过高
4323,2023-01-14 22:45:00,2023-01-14 22:45:00,3570.6,152,672,4323,,4323,数据过高
4324,2023-01-14 22:47:00,2023-01-14 22:47:00,5318.0,267,710,4324,,4324,数据过高
4325,2023-01-14 22:48:00,2023-01-14 22:48:00,3360.47,50,840,4325,,4325,数据过高
4326,2023-01-14 22:49:00,2023-01-14 22:49:00,4872.5,370,80,4326,,4326,数据过高
4327,2023-01-14 22:52:00,2023-01-14 22:52:00,5527.0,225,606,4327,,4327,数据过高
4328,2023-01-14 22:54:00,2023-01-14 22:54:00,2727.45,78,766,4328,,4328,数据正常
4329,2023-01-14 22:56:00,2023-01-14 22:56:00,5251.2,327,91,4329,,4329,数据过高
4330,2023-01-14 22:59:00,2023-01-14 22:59:00,5783.0,160,617,4330,,4330,数据过高
4331,2023-01-14 23:01:00,2023-01-14 23:01:00,3620.8,185,268,4331,,4331,数据过高
4332,2023-01-14 23:04:00,2023-01-14 23:04:00,5457.0,280,562,4332,,4332,数据过高
4333,2023-01-14 23:05:00,2023-01-14 23:05:00,5783.0,193,284,4333,,4333,数据过高
4334,2023-01-14 23:08:00,2023-01-14 23:08:00,5103.36,335,458,4334,,4334,数据过高
